entityId,year,citationcount,affiliation,paperID
p2931,2016,8,"Hong Kong Univ Sci & Technol, Dept Comp Sci & Engn, Hong Kong, Hong Kong, Peoples R China",573696d56e3b12023e5d5890
p1063,2016,8,"Hong Kong Univ Sci & Technol, Dept Comp Sci & Engn, Hong Kong, Hong Kong, Peoples R China",573696d56e3b12023e5d5890
p2989,2015,12,university of california davis,573696d86e3b12023e5d88e2
p2905,2015,12,university of california davis,573696d86e3b12023e5d88e2
p2252,2015,12,university of california davis,573696d86e3b12023e5d88e2
p1533,2015,12,university of california davis,573696d86e3b12023e5d88e2
p1485,2015,12,"RIKEN, Wako, Saitama, Japan",573696d86e3b12023e5d88e2
p2711,2015,9,university of california davis,573696d86e3b12023e5d891e
p0828,2015,9,university of california davis,573696d86e3b12023e5d891e
p2792,2015,9,princeton university,573696d86e3b12023e5d891e
p2537,2015,9,princeton university,573696d86e3b12023e5d891e
p1533,2015,9,university of california davis,573696d86e3b12023e5d891e
p1281,2015,16,university of california davis,573696d86e3b12023e5d8929
p0828,2015,16,university of california davis,573696d86e3b12023e5d8929
p1533,2015,16,university of california davis,573696d86e3b12023e5d8929
p0221,1999,27,"Colby College, Waterville, ME",573696e36e3b12023e5e2b10
p1315,1999,27,"IBM Research, Yorktown Heights, NY",573696e36e3b12023e5e2b10
p1347,1999,27,"University of California, Irvine",573696e36e3b12023e5e2b10
p0472,1999,27,Stanford University,573696e36e3b12023e5e2b10
p1026,1999,27,Princeton University,573696e36e3b12023e5e2b10
p1720,1999,27,SRI,573696e36e3b12023e5e2b10
p0227,1999,27,University of Maryland,573696e36e3b12023e5e2b10
p1185,1999,0,"National Institute of Standards and Technology, Gaithersburg, MD",573696e36e3b12023e5e2c20
p1853,1999,0,"Lotus Development Corporation, Cambridge MA",573696e36e3b12023e5e2c20
p0554,1999,0,"European Inst. of Cog. Sci. & Eng., Toulouse France",573696e36e3b12023e5e2c20
p0499,1999,0,"Brigham Young University, Provo, UT",573696e36e3b12023e5e2c20
p0227,1999,0,"University of Maryland, College Park, MD",573696e36e3b12023e5e2c20
p0342,1999,0,"US WEST ENTERPRISE, Denver, CO",573696e36e3b12023e5e2c20
p0340,1998,31,"Human-Computer Interaction Laboratory, UMIACS, University of Maryland, College Park, MD",573696e46e3b12023e5e2ddb
p0514,1998,31,"Human-Computer Interaction Laboratory, UMIACS, University of Maryland, College Park, MD",573696e46e3b12023e5e2ddb
p1236,1998,31,"Human-Computer Interaction Laboratory, UMIACS, University of Maryland, College Park, MD",573696e46e3b12023e5e2ddb
p0227,1998,31,"Human-Computer Interaction Laboratory, UMIACS, University of Maryland, College Park, MD",573696e46e3b12023e5e2ddb
p2207,1998,31,"IBM T. J. Watson Research Center, 30 Saw Mill Road, Hawthorne, NY",573696e46e3b12023e5e2ddb
p1322,1998,31,"IBM T. J. Watson Research Center, 30 Saw Mill Road, Hawthorne, NY",573696e46e3b12023e5e2ddb
p0227,1998,13,University of Maryland,573696e46e3b12023e5e31c3
p1143,1998,13,Sun Microsystems,573696e46e3b12023e5e31c3
p2350,1998,13,Rockwell Automation,573696e46e3b12023e5e31c3
p1830,1998,13,Bureau of Labor Statistics (organizer),573696e46e3b12023e5e31c3
p0833,1998,13,Bureau of Labor Statistics,573696e46e3b12023e5e31c3
p1192,1999,1,"UI Wizards, Inc., San Francisco, CA",573696e46e3b12023e5e3244
p0227,1999,1,University of Maryland,573696e46e3b12023e5e3244
p0706,1999,1,University of Michigan,573696e46e3b12023e5e3244
p0204,1999,1,"SIGCHI, Rivendel Consulting",573696e46e3b12023e5e3244
p0216,1999,1,ACM and USACM,573696e46e3b12023e5e3244
p0736,1998,3,"Department of Computer Science, Human-Computer Interaction Laboratory, University of Maryland, College Park, MD",573696e36e3b12023e5e1ddb
p0227,1998,3,"Institute for Advanced Computer Studies, University of Maryland, College Park, MD",573696e36e3b12023e5e1ddb
p0227,1989,2,"Univ. of Maryland, College Park",573696e56e3b12023e5e3923
p0611,1998,10,"Technology Development, Open University, Milton Keynes, MK7 6AA, UK",573696e56e3b12023e5e3b52
p1216,1998,10,"Information Systems Department University of Maryland Baltimore County, Baltimore, MD",573696e56e3b12023e5e3b52
p0227,1998,10,"Department of Computer Science, University of Maryland, College Park, MD",573696e56e3b12023e5e3b52
p1601,1998,10,"EDS, 3 Valley Road, Lexington, MA",573696e56e3b12023e5e3b52
p3017,1998,10,"Dept. of Communication Studies, LinkGping University, Sweden",573696e56e3b12023e5e3b52
p0153,2000,6,"University of Maryland, College Park, MD",573696e56e3b12023e5e42b8
p2219,2000,6,"University of Maryland, College Park, MD",573696e56e3b12023e5e42b8
p2316,2000,6,"University of Maryland, College Park, MD",573696e56e3b12023e5e42b8
p1933,2000,6,"University of Maryland, College Park, MD",573696e56e3b12023e5e42b8
p0340,2000,6,"University of Maryland, College Park, MD",573696e56e3b12023e5e42b8
p0863,2000,6,"University of Maryland, College Park, MD",573696e56e3b12023e5e42b8
p0227,2000,6,"University of Maryland, College Park, MD",573696e56e3b12023e5e42b8
p2905,2015,14,university of california davis,5736970c6e3b12023e605780
p1533,2015,14,university of california davis,5736970c6e3b12023e605780
p2954,2015,11,hong kong university of science and technology,5736970c6e3b12023e6057b7
p2799,2015,11,hong kong university of science and technology,5736970c6e3b12023e6057b7
p1063,2015,11,hong kong university of science and technology,5736970c6e3b12023e6057b7
p0465,2015,11,northwestern polytechnical university,5736970c6e3b12023e6057b7
p1595,2015,11,university of macau,5736970c6e3b12023e6057b7
p0018,2015,2,hong kong university of science and technology,573697316e3b12023e6214c5
p0654,2015,2,hong kong university of science and technology,573697316e3b12023e6214c5
p2394,2015,2,hong kong university of science and technology,573697316e3b12023e6214c5
p2452,2015,2,hong kong university of science and technology,573697316e3b12023e6214c5
p2640,2015,2,hong kong university of science and technology,573697316e3b12023e6214c5
p2932,2015,2,hong kong university of science and technology,573697316e3b12023e6214c5
p1063,2015,2,hong kong university of science and technology,573697316e3b12023e6214c5
p1488,2013,9,Sandia National Laboratories,573697636e3b12023e64aa15
p0240,2013,9,"Kitware, Inc.",573697636e3b12023e64aa15
p1533,2013,9,University of California at Davis,573697636e3b12023e64aa15
p2251,2013,9,"Kitware, Inc.",573697636e3b12023e64aa15
p2909,2015,10,hong kong university of science and technology,5736977f6e3b12023e665547
p2796,2015,10,hong kong university of science and technology,5736977f6e3b12023e665547
p2453,2015,10,hong kong university of science and technology,5736977f6e3b12023e665547
p2964,2015,10,hong kong university of science and technology,5736977f6e3b12023e665547
p1063,2015,10,hong kong university of science and technology,5736977f6e3b12023e665547
p1890,2015,3,"Univ. of California, Davis, Davis, CA, USA|c|",5736977f6e3b12023e6655b1
p2988,2015,3,university of california davis,5736977f6e3b12023e6655b1
p1533,2015,3,university of california davis,5736977f6e3b12023e6655b1
p2007,2015,33,"Ajou Univ., Suwon, South Korea|c|",5736977f6e3b12023e6655c8
p0394,2015,33,university of california davis,5736977f6e3b12023e6655c8
p1540,2015,33,ajou university,5736977f6e3b12023e6655c8
p1533,2015,33,university of california davis,5736977f6e3b12023e6655c8
p2578,2011,6,"Univ British Columbia, Vancouver, BC V5Z 1M9, Canada",573698066e3b12023e6de77c
p2949,2007,11,The Hong Kong University of Science and Technology,5736985a6e3b12023e72146d
p0107,2007,11,The Hong Kong University of Science and Technology,5736985a6e3b12023e72146d
p1899,2007,11,The Hong Kong University of Science and Technology,5736985a6e3b12023e72146d
p1063,2007,11,The Hong Kong University of Science and Technology,5736985a6e3b12023e72146d
p2109,2007,11,Beijing Normal University,5736985a6e3b12023e72146d
p2300,2007,3,"Department of Computer Science, University of California, Davis",5736985a6e3b12023e72146f
p1052,2007,3,"Department of Computer Science, University of California, Davis",5736985a6e3b12023e72146f
p1533,2007,3,"Department of Computer Science, University of California, Davis",5736985a6e3b12023e72146f
p2013,2007,3,"Department of Computer Science, University of California, Davis",5736985a6e3b12023e72146f
p2592,2017,17,"University of California, Davis, USA",573698826e3b12023e742453
p1126,2017,17,"University of California, Davis, USA",573698826e3b12023e742453
p1533,2017,17,"University of California, Davis, USA",573698826e3b12023e742453
p0158,2015,2,"Univ Calif Davis, Davis, CA 95616 USA",573698876e3b12023e74618b
p0828,2015,2,"Univ Calif Davis, Davis, CA 95616 USA",573698876e3b12023e74618b
p2169,2015,2,"Univ Calif Davis, Davis, CA 95616 USA",573698876e3b12023e74618b
p1974,2015,2,"Univ Calif Davis, Davis, CA 95616 USA",573698876e3b12023e74618b
p1281,2015,2,"Univ Calif Davis, Davis, CA 95616 USA",573698876e3b12023e74618b
p1533,2015,2,"Univ Calif Davis, Davis, CA 95616 USA",573698876e3b12023e74618b
p2333,2016,33,"Univ Maryland, Human Comp Interact Lab, College Pk, MD 20742 USA",57a4e8f1ac44365e35c934ba
p0227,2016,33,"Univ Maryland, Human Comp Interact Lab, College Pk, MD 20742 USA",57a4e8f1ac44365e35c934ba
p0772,2016,33,"Univ Maryland, Human Comp Interact Lab, College Pk, MD 20742 USA",57a4e8f1ac44365e35c934ba
p0340,2016,33,"Univ Maryland, Human Comp Interact Lab, College Pk, MD 20742 USA",57a4e8f1ac44365e35c934ba
p1694,2016,33,"Univ Maryland, Robert H Smith Sch Business, College Pk, MD 20742 USA",57a4e8f1ac44365e35c934ba
p0394,2016,38,"Department of Computer Science, University of California, Davis, CA",57a4e901ac44365e35c9522b
p0258,2016,38,"State Key Lab of CAD&CG, Zhejiang University, Hangzhou, Zhejiang, China",57a4e901ac44365e35c9522b
p2778,2016,38,"State Key Lab of CAD&CG, Zhejiang University, Hangzhou, Zhejiang, China",57a4e901ac44365e35c9522b
p1056,2016,38,"State Key Lab of CAD&CG, Zhejiang University, Hangzhou, Zhejiang, China",57a4e901ac44365e35c9522b
p1533,2016,38,"Department of Computer Science, University of California, Davis, CA",57a4e901ac44365e35c9522b
p2694,2016,15,"Hong Kong University of Science and Technology, Hong Kong",57a4e901ac44365e35c95234
p2949,2016,15,"State Key Lab of CAD & CG, Zhejiang University, Zhejiang, China",57a4e901ac44365e35c95234
p0478,2016,15,"IBM T.J, Watson Research Center, NY",57a4e901ac44365e35c95234
p1063,2016,15,"Hong Kong University of Science and Technology, Hong Kong",57a4e901ac44365e35c95234
p2791,2016,15,Microsoft Research,57a4e901ac44365e35c95234
p0994,2016,17,"Department of Geoinfomatics, Central South University, Changsha, Hunan, China",57a4e901ac44365e35c9523c
p1600,2016,17,"State Key Laboratory of Remote Sensing Science, Beijing Normal University, Beijing, China",57a4e901ac44365e35c9523c
p2850,2016,17,"Department of Geoinfomatics, Central South University, Changsha, Hunan, China",57a4e901ac44365e35c9523c
p1063,2016,17,"Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Kowloon, Hong Kong, China",57a4e901ac44365e35c9523c
p1488,2016,150,Sandia National Laboratories,57a4e92fac44365e35c9b7de
p0446,2016,150,Los Alamos National Laboratory,57a4e92fac44365e35c9b7de
p2818,2016,150,University of Utah,57a4e92fac44365e35c9b7de
p1574,2016,150,Los Alamos National Laboratory,57a4e92fac44365e35c9b7de
p1225,2016,150,Oak Ridge National Laboratory,57a4e92fac44365e35c9b7de
p0570,2016,150,Oak Ridge National Laboratory,57a4e92fac44365e35c9b7de
p1153,2016,150,University of Oregon,57a4e92fac44365e35c9b7de
p1031,2016,150,Intel,57a4e92fac44365e35c9b7de
p1533,2016,150,"University of California, Davis",57a4e92fac44365e35c9b7de
p0968,2016,150,University of Oregon,57a4e92fac44365e35c9b7de
p1770,2016,150,Lawrence Livermore National Laboratory,57a4e92fac44365e35c9b7de
p0460,2016,150,Ohio State University,57a4e92fac44365e35c9b7de
p2251,2016,150,Kitware,57a4e92fac44365e35c9b7de
p0240,2016,150,Kitware,57a4e92fac44365e35c9b7de
p0227,2016,55,,57d063a2ac4436735428950f
p0340,2016,55,,57d063a2ac4436735428950f
p1792,2016,55,,57d063a2ac4436735428950f
p2525,2016,55,,57d063a2ac4436735428950f
p1985,2016,55,,57d063a2ac4436735428950f
p1970,2016,55,,57d063a2ac4436735428950f
p0227,2016,2,"Univ Maryland, Comp Sci, College Pk, MD 20742 USA",57d063abac4436735428a3d4
p0165,2016,27,,57d063bdac4436735428f28b
p0814,2016,27,,57d063bdac4436735428f28b
p2578,2016,27,,57d063bdac4436735428f28b
p3001,2016,39,"The Hong Kong University of Science and Technology, Hong Kong, Hong Kong",57d063bdac4436735428f2ed
p2861,2016,39,"The Hong Kong University of Science and Technology, Hong Kong, Hong Kong",57d063bdac4436735428f2ed
p2136,2016,39,"The Hong Kong University of Science and Techonlogy, Hong Kong, Hong Kong",57d063bdac4436735428f2ed
p1063,2016,39,"The Hong Kong University of Science and Technology, Hong Kong, Hong Kong",57d063bdac4436735428f2ed
p1771,2016,16,"University of Maryland, College Park, MD, USA",57d063bdac4436735428f39f
p0227,2016,16,"University of Maryland, College Park, MD, USA",57d063bdac4436735428f39f
p0772,2016,16,"University of Maryland, College Park, MD, USA",57d063bdac4436735428f39f
p2333,2016,16,"University of Maryland, College Park, MD, USA",57d063bdac4436735428f39f
p0340,2016,16,"University of Maryland, College Park, MD, USA",57d063bdac4436735428f39f
p2549,2016,0,"Dray & Associates, Oakland, CA, USA",57d063bdac4436735428f55d
p0467,2016,0,"IBM (Retired), Yorktown Heights, NY, USA",57d063bdac4436735428f55d
p1307,2016,0,"The Pennsylvania State University, University Park, PA, USA",57d063bdac4436735428f55d
p1616,2016,0,"Carnegie Mellon University, Pittsburgh, PA, USA",57d063bdac4436735428f55d
p2265,2016,0,"Google, Inc. (Retired), Mountain View, CA, USA",57d063bdac4436735428f55d
p3038,2016,0,"Dalian Maritime University, Dalian, China",57d063bdac4436735428f55d
p0184,2016,0,"GE Global Research, San Ramon, CA, USA",57d063bdac4436735428f55d
p0227,2016,0,"University of Maryland, College Park, MD, USA",57d063bdac4436735428f55d
p0891,2016,0,"University Amsterdam, Amsterdam, Netherlands",57d063bdac4436735428f55d
p0452,2016,0,"University of California, Davis",57d063c3ac4436735428fec5
p1238,2016,0,"University of California, Davis",57d063c3ac4436735428fec5
p1533,2016,0,"University of California, Davis",57d063c3ac4436735428fec5
p3085,2016,0,"University of California, Davis",57d063c3ac4436735428fec5
p2947,2016,0,"University of California, Davis",57d063c3ac4436735428fec5
p0751,2016,0,"University of California, Davis",57d063c3ac4436735428fec5
p2758,2016,0,"University of California, Davis",57d063c3ac4436735428fec5
p0858,2016,0,"University of California, Davis",57d063c3ac4436735428fec5
p0158,2016,15,"University of California, Davis",57d063e0ac44367354294ac1
p2169,2016,15,"University of California, Davis",57d063e0ac44367354294ac1
p1281,2016,15,"University of California, Davis",57d063e0ac44367354294ac1
p0828,2016,15,"University of California, Davis",57d063e0ac44367354294ac1
p1974,2016,15,"University of California, Davis",57d063e0ac44367354294ac1
p1533,2016,15,"University of California, Davis",57d063e0ac44367354294ac1
p0737,2016,15,Northwestern University,57d063e0ac44367354294ac1
p0749,2016,15,Argonne National Laboratory,57d063e0ac44367354294ac1
p1464,2016,15,"Argonne National Laboratory, Argonne, IL, US",57d063e0ac44367354294ac1
p2328,2016,15,Argonne National Laboratory,57d063e0ac44367354294ac1
p0381,2016,6,"University of California, Davis",57d063e0ac44367354294ac9
p1126,2016,6,"University of California, Davis",57d063e0ac44367354294ac9
p1533,2016,6,"University of California, Davis",57d063e0ac44367354294ac9
p1374,2016,6,Exploratorium,57d063e0ac44367354294ac9
p1207,2016,6,Exploratorium,57d063e0ac44367354294ac9
p2578,2016,3,"The University of British Columbia Faculty of Medicine, Vancouver, BC, CA",57d063e0ac44367354294aca
p2708,2016,12,"University of California, Davis",57d063e0ac44367354294ad0
p1238,2016,12,"University of California, Davis",57d063e0ac44367354294ad0
p1533,2016,12,"University of California Davis, Davis, CA, US",57d063e0ac44367354294ad0
p2694,2016,30,The Hong Kong University of Science and Technology,57d063e0ac44367354294ad4
p2984,2016,30,The Hong Kong University of Science and Technology,57d063e0ac44367354294ad4
p3008,2016,30,The Hong Kong University of Science and Technology,57d063e0ac44367354294ad4
p2886,2016,30,The Hong Kong University of Science and Technology,57d063e0ac44367354294ad4
p1063,2016,30,The Hong Kong University of Science and Technology,57d063e0ac44367354294ad4
p3001,2016,8,The Hong Kong University of Science and Technology,57d063e0ac44367354294ad6
p2694,2016,8,The Hong Kong University of Science and Technology,57d063e0ac44367354294ad6
p3062,2016,8,The Hong Kong University of Science and Technology,57d063e0ac44367354294ad6
p2136,2016,8,The Hong Kong University of Science and Technology,57d063e0ac44367354294ad6
p1063,2016,8,The Hong Kong University of Science and Technology,57d063e0ac44367354294ad6
p0381,2016,5,"University of California, Davis",57d063e0ac44367354294ad8
p1238,2016,5,"University of California, Davis",57d063e0ac44367354294ad8
p1533,2016,5,"University of California, Davis",57d063e0ac44367354294ad8
p2035,2016,30,Bosch Research North America,57d063e0ac44367354294ad9
p1941,2016,30,NYU Shanghai,57d063e0ac44367354294ad9
p1063,2016,30,HKUST,57d063e0ac44367354294ad9
p1336,2016,30,Georgia Tech.,57d063e0ac44367354294ad9
p2452,2017,92,Hong Kong University of Science and Technology,58437713ac44360f1082cbca
p1251,2017,92,Autodesk Research,58437713ac44360f1082cbca
p2791,2017,92,Microsoft Research,58437713ac44360f1082cbca
p1063,2017,92,Hong Kong University of Science and Technology,58437713ac44360f1082cbca
p0389,2017,81,"University of California, Davis",58437713ac44360f1082cbd1
p1533,2017,81,"University of California, Davis",58437713ac44360f1082cbd1
p1358,2017,81,Los Alamos National Laboratory,58437713ac44360f1082cbd1
p2130,2017,47,Hong Kong University of Science and Technology,58437713ac44360f1082cbd7
p2694,2017,47,Hong Kong University of Science and Technology,58437713ac44360f1082cbd7
p0955,2017,47,Hong Kong University of Science and Technology,58437713ac44360f1082cbd7
p2909,2017,47,Hong Kong University of Science and Technology,58437713ac44360f1082cbd7
p1063,2017,47,Hong Kong University of Science and Technology,58437713ac44360f1082cbd7
p2791,2017,47,Microsoft Research,58437713ac44360f1082cbd7
p2140,2017,53,Hong Kong University of Science and Technology,58437713ac44360f1082cbde
p2074,2017,53,"NetEase, Inc.",58437713ac44360f1082cbde
p2932,2017,53,Hong Kong University of Science and Technology,58437713ac44360f1082cbde
p3001,2017,53,Hong Kong University of Science and Technology,58437713ac44360f1082cbde
p3054,2017,53,China Academy of Art,58437713ac44360f1082cbde
p1063,2017,53,Hong Kong University of Science and Technology,58437713ac44360f1082cbde
p2861,2017,53,Hong Kong University of Science and Technology,58437713ac44360f1082cbde
p2114,2017,7,Hong Kong University of Science and Technology,58437713ac44360f1082cbe7
p2799,2017,7,Hong Kong University of Science and Technology,58437713ac44360f1082cbe7
p2954,2017,7,Hong Kong University of Science and Technology,58437713ac44360f1082cbe7
p1063,2017,7,Hong Kong University of Science and Technology,58437713ac44360f1082cbe7
